order_id,order_date,customer_id,order_amount,category,item_count,discount_pct,payment_method,is_new_customer,customer_prior_return_rate,days_since_signup,delivery_pincode_risk_tier,size_flag,review_score_avg,was_returned
8844b7d3-9155-426d-b86c-2d56d55d9edb,2026-01-03,cust_000000,1782.14,footwear,3,31.2,card,False,0.2738798864282873,310,low,True,4.3,False
2228a2a8-fc4a-493d-bb78-a2fc2b3e330b,2026-01-03,cust_000000,294.27,beauty,3,16.9,card,False,0.25105511713708045,106,high,False,4.55,False
5c5be6d0-19a5-4a6c-b5ca-4dc406890d1b,2026-01-03,cust_000041,557.75,apparel,6,34.9,netbanking,True,,1,medium,True,2.18,True
a98fdc6c-c69f-479e-83bc-604a6022716f,2026-01-04,cust_000020,1324.07,footwear,1,36.1,UPI,True,,12,medium,True,3.65,True
4f58ce66-749d-45de-b029-b76b0caeb364,2026-01-04,cust_002076,894.03,apparel,1,14.5,UPI,True,,17,low,True,2.93,True
1d3e6f5a-2463-4854-9c84-fa9ef597b08e,2026-01-04,cust_000000,208.34,apparel,3,1.8,COD,False,0.21851677394665478,114,high,True,3.53,True
3db4e617-307d-4ba5-a50b-a3af2743c01c,2026-01-04,cust_000019,1286.41,electronics,4,15.6,UPI,True,,8,medium,False,3.99,True
b4c52181-b22a-477a-a565-f9a23a3e2bed,2026-01-04,cust_000000,474.21,home,3,20.7,UPI,False,0.20516086707181053,683,low,False,3.02,False
6cc34380-54e0-4cde-a31c-aa2d06a0a067,2026-01-04,cust_000001,845.25,beauty,3,11.2,UPI,False,0.3592802377224546,631,low,False,4.98,False
a1909d79-6780-41ce-9561-54555aca2794,2026-01-04,cust_000028,1164.13,beauty,3,26.7,card,True,,28,low,False,4.71,True
41f1ad3b-eae1-41b9-bb3f-ce29ad8ccedd,2026-01-04,cust_000001,2282.71,electronics,4,9.1,COD,False,0.2180169668649117,222,low,False,4.55,True
75ad8590-6a40-4212-9fb7-30d9a98a8fca,2026-01-04,cust_000045,3260.47,home,5,11.3,card,True,,12,low,False,4.05,False
f0cb8318-cf1b-404d-8617-d00db5a0603f,2026-01-04,cust_001426,471.14,footwear,4,39.6,COD,True,,6,medium,True,3.26,False
993a09ee-7e8e-43f6-ae0c-2446939cb0af,2026-01-04,cust_000002,357.41,apparel,1,18.6,UPI,False,0.2866493463942027,462,low,True,3.5,True
07db48f6-6489-48d7-8ee0-2369b4b370cb,2026-01-04,cust_000000,1127.78,beauty,1,26.3,UPI,False,0.15349143648421978,477,high,False,4.79,False
82337719-bfb4-44e2-8725-bc7e7e34e04a,2026-01-04,cust_000622,1063.9,beauty,3,5.4,COD,True,,9,low,False,3.52,True
65f5ac69-f1de-465c-a6bc-31507b517abc,2026-01-04,cust_000027,387.1,apparel,2,15.2,UPI,True,,18,low,True,3.98,True
b687ccf9-7575-41d1-8ca2-0a524e6c9861,2026-01-04,cust_001013,887.47,footwear,4,11.6,card,True,,28,medium,True,3.83,True
13ac63c6-193d-4c94-ba57-01886d047b19,2026-01-04,cust_000007,1364.14,footwear,5,25.2,card,False,0.07929944516454307,438,low,True,3.91,True
162d9ae8-81f6-47bb-a9fe-6600358584cf,2026-01-04,cust_000115,379.51,beauty,2,13.7,COD,True,,4,low,False,,False
cdae12c2-e63d-45c2-b75a-b52d076f46f7,2026-01-04,cust_001433,447.55,apparel,3,18.1,card,True,,2,medium,True,3.86,True
14d81fac-1432-40d9-bc54-15ea744bc0e7,2026-01-04,cust_000001,571.97,apparel,2,19.7,COD,False,0.185195784957192,316,low,True,3.73,False
198820f9-6015-46e5-8fe7-5440dbf3d735,2026-01-04,cust_000505,773.88,home,3,4.6,card,True,,15,low,False,3.81,False
f9030c63-d129-4fce-9fe6-8715ccf56023,2026-01-04,cust_000119,1459.4,apparel,3,16.8,UPI,True,,2,medium,True,3.87,True
4d292c74-3aba-43d7-9648-87980790fa4b,2026-01-04,cust_000560,714.41,apparel,1,8.1,UPI,True,,17,low,True,3.43,True
ffaf2fc9-a205-4933-96f9-159cbaf1549f,2026-01-04,cust_000001,933.3,electronics,4,17.0,card,False,0.22680552136831866,76,low,False,3.16,False
1f57a8f8-fe96-40a1-afb5-9f8c31102137,2026-01-04,cust_000021,4325.68,apparel,2,29.8,UPI,False,0.2202459204125889,558,low,True,3.78,False
407dde50-932c-4351-8ef8-b35051d248f8,2026-01-04,cust_000001,459.7,beauty,5,13.8,UPI,False,0.3614807014313251,40,medium,False,3.47,False
3f1e0b3c-41ea-44b2-a3a9-282a0d3a0838,2026-01-04,cust_001958,568.45,home,5,22.5,card,True,,0,high,False,3.96,True
b38188b2-fe6e-4082-8b47-f578878219f8,2026-01-04,cust_000000,1443.26,apparel,2,13.6,card,False,0.11907884346524596,685,low,True,3.36,True
7d479228-a534-49ab-8bc4-cbadbfc2a533,2026-01-04,cust_000000,1792.97,home,6,4.6,card,False,0.18793944451059108,530,low,False,2.86,False
f76a0a98-6211-41e2-a646-58cba15928b3,2026-01-04,cust_001157,1200.34,apparel,1,18.2,COD,True,,21,low,True,4.87,True
99dabc2a-15f9-4fde-a32f-404677088785,2026-01-04,cust_000006,3185.22,apparel,4,10.5,UPI,True,,15,high,True,3.62,True
a59a2c7a-f071-47ba-ac4d-be296032c8c3,2026-01-05,cust_000089,1121.27,electronics,5,8.7,COD,True,,28,high,False,2.67,True
fa5559b5-916c-4df4-b124-e37c50f6aaf2,2026-01-05,cust_000005,225.14,electronics,4,6.7,card,False,0.3652510092764425,165,low,False,4.45,False
0a25429a-6365-4e8d-9eec-7ca64eb6418f,2026-01-05,cust_000138,960.93,electronics,4,22.3,COD,True,,19,low,False,3.7,False
927ca5ea-fa89-424b-ac8a-31a15865cbc4,2026-01-05,cust_000002,602.03,home,3,38.5,card,False,0.3184650060709658,261,medium,False,3.96,False
7e75fa18-387d-4323-a4a3-0188bd8bd0b7,2026-01-05,cust_000027,2365.32,electronics,1,41.8,UPI,False,0.3161551553103295,140,medium,False,4.07,True
b4c4d814-b757-4c58-9c5d-b2f8268ecb00,2026-01-05,cust_000051,1763.82,home,5,11.5,netbanking,True,,13,medium,False,4.55,True
fedff5fd-39b2-4d13-9d86-fde3c4099c99,2026-01-05,cust_000009,295.07,electronics,6,8.8,COD,False,0.4399629192726257,577,low,False,4.13,False
b5993ea4-5808-4502-8dbd-9edacb29fc81,2026-01-05,cust_000004,2310.51,beauty,5,26.7,netbanking,False,0.3800442955524862,494,low,False,3.1,False
aa23c8a5-632f-49df-a0ae-45bdec9bd456,2026-01-05,cust_000001,1732.91,home,1,23.2,COD,False,0.12598760637274078,579,low,False,3.23,False
c893b976-338e-4268-a2fe-ffbf3c2488f0,2026-01-05,cust_000225,715.42,apparel,2,21.2,UPI,True,,20,medium,True,3.08,False
5a7fb5a0-ca9b-4bbb-80d7-d226b1130b96,2026-01-05,cust_000001,849.88,home,5,32.5,COD,False,0.28052414896877614,601,low,False,3.65,False
c914ce6d-4c7b-4ebd-ad69-db22105bda69,2026-01-05,cust_000006,2379.21,beauty,5,32.7,COD,False,0.2901236145427586,161,low,False,4.18,False
01f39817-d44e-4910-965b-128c724c04ea,2026-01-05,cust_000009,225.87,apparel,3,17.5,COD,False,0.5655134555127821,540,high,True,3.46,False
c64c85ab-41e4-49aa-8768-bc89dc9eee10,2026-01-05,cust_000026,1226.33,home,2,18.0,card,True,,0,medium,False,3.54,False
1b9d5f7b-147e-4039-92ff-946bf88772b6,2026-01-05,cust_000219,1930.22,beauty,3,13.0,COD,True,,2,medium,False,3.51,True
522e1875-2f12-4781-a544-f340932a6650,2026-01-05,cust_000020,843.79,apparel,1,9.8,card,False,0.33870307027283236,660,medium,True,3.59,True
77748077-0841-4fde-a28b-1db330ab1333,2026-01-05,cust_000919,1413.09,footwear,1,40.3,card,True,,23,medium,True,4.35,True
78865047-95b3-4c71-be5e-1a669f6d569d,2026-01-05,cust_000180,965.08,electronics,1,22.6,COD,True,,5,low,False,3.78,True
3abf4548-73ee-4e88-a44c-3c41235a0764,2026-01-05,cust_000696,518.62,beauty,5,16.4,UPI,True,,20,low,False,4.61,False
1e8eaa86-e42e-4dd4-9991-6b0e7bb518e0,2026-01-05,cust_000246,509.63,footwear,1,20.3,COD,True,,18,medium,True,3.63,True
a183f17a-8a30-4148-a719-8ac1546cb723,2026-01-05,cust_000001,1477.86,footwear,4,24.4,card,False,0.2455704505740096,682,low,True,3.97,False
102da5c0-5121-40fb-81e9-6b95d938ee51,2026-01-05,cust_002279,575.37,home,2,15.3,UPI,True,,19,low,False,3.84,False
c2b14b0c-652e-45b5-b543-1da040a094b3,2026-01-05,cust_000448,308.83,beauty,5,10.3,card,True,,25,medium,False,4.13,True
3ac89f87-1e4e-4ce1-ae85-e7fbdde220ef,2026-01-05,cust_000072,978.17,apparel,1,4.6,card,True,,9,low,True,4.28,False
881bf8c8-3e71-4216-8241-cd0aec6d6454,2026-01-05,cust_000001,626.94,apparel,6,13.2,UPI,False,0.2800142902414249,603,medium,True,3.97,False
0a9fb051-7317-491b-8899-10fd367b8642,2026-01-06,cust_000001,387.85,footwear,1,10.2,netbanking,False,0.34185935362797193,545,low,True,5.0,False
1e824d8f-c04c-481e-a32d-6d102d0296b8,2026-01-06,cust_000103,944.09,electronics,6,25.0,UPI,True,,19,medium,False,4.88,True
17400a1f-a073-4b88-a24c-8f3c1fc3c173,2026-01-06,cust_000018,1536.24,beauty,1,19.8,netbanking,False,0.3417945289821223,291,high,False,3.64,False
aaca6e6c-f3a3-4cfa-aac8-f89a27846cb9,2026-01-06,cust_000174,910.6,apparel,1,41.9,UPI,True,,24,low,True,4.77,True
bc67446f-86db-469d-aa3f-e6845f185903,2026-01-06,cust_000012,425.66,apparel,1,31.2,UPI,True,,14,low,True,4.71,True
4779e418-db4a-4c9e-80b8-93103b36ed09,2026-01-06,cust_000043,1257.98,apparel,5,12.0,UPI,True,,23,low,True,3.19,False
d18c5491-d13c-417f-b4db-fb21d8c6ea66,2026-01-06,cust_000002,1853.09,home,3,28.4,UPI,False,0.3367382140478536,558,medium,False,2.71,True
2db395ae-d319-43ae-bb1f-10363addc704,2026-01-06,cust_000001,4226.48,apparel,3,32.4,netbanking,False,0.3094207631114855,422,low,True,4.11,False
494e019c-99f6-4b7b-884e-b36e6404bdf9,2026-01-06,cust_000000,2463.38,electronics,5,21.2,card,False,0.2123182574556295,67,medium,False,3.9,False
7958ed1c-f4da-4276-b79c-cf8a41718020,2026-01-06,cust_000593,444.19,footwear,2,22.8,netbanking,True,,29,low,True,2.5,True
bd2e5714-51a7-4d19-b824-767e301fc011,2026-01-06,cust_000062,1637.06,beauty,4,14.6,netbanking,True,,26,medium,False,4.06,False
4750d740-de20-4877-b50b-8e844166b994,2026-01-06,cust_001754,1074.45,beauty,2,9.9,UPI,True,,8,low,False,4.01,False
212e3dad-a383-4f7f-afb1-4cb32606dfb4,2026-01-06,cust_000326,400.83,apparel,1,6.4,COD,True,,4,low,True,3.62,False
d7d804a7-44b3-4f1b-86f3-7c11137a59b4,2026-01-06,cust_000385,1095.16,electronics,6,9.8,netbanking,True,,17,low,False,4.93,False
d0bef8a0-1790-4375-beb8-2199eb2592ee,2026-01-06,cust_000041,3439.47,home,3,8.0,UPI,False,0.4163916504767762,195,high,False,3.85,False
280111aa-7fb7-4442-93b8-e3445f53e65a,2026-01-06,cust_000572,2073.73,apparel,6,8.4,card,True,,11,low,True,3.75,False
05fc021c-965f-40cf-9055-5b477369a4b3,2026-01-06,cust_001680,441.68,electronics,3,9.8,UPI,True,,19,medium,False,3.98,False
1663b39d-e271-409b-8dd6-d058895575ab,2026-01-06,cust_000258,906.51,footwear,6,9.8,card,True,,16,low,True,3.17,True
e6873ea1-2771-4b77-a5e9-bc98be62f552,2026-01-06,cust_000062,1637.06,beauty,4,14.6,netbanking,True,,26,medium,False,4.06,True
203508f2-6226-4ad0-af62-df455db1632c,2026-01-06,cust_000001,387.85,footwear,1,10.2,netbanking,False,0.34185935362797193,545,low,True,5.0,False
a93fd9bb-8788-4938-9085-9297e982bb45,2026-01-07,cust_000000,1266.7,apparel,2,2.0,UPI,False,0.2869139534099994,274,medium,True,3.43,False
84ba2a27-8a3d-46a3-9851-16aa9b5429fd,2026-01-07,cust_000141,267.49,footwear,4,12.5,card,True,,14,low,True,2.29,True
28d846c3-c059-4981-89d9-766fecb31fba,2026-01-07,cust_000001,274.02,apparel,3,11.0,UPI,False,0.3055455386372891,125,low,True,4.22,True
7eaa7b02-e28b-4146-93cd-e6c31bac58f0,2026-01-07,cust_000000,1000.48,apparel,6,11.8,card,False,0.17634860358008847,187,low,True,4.53,True
03a83442-3b83-40d0-a5f0-8a410e27f65e,2026-01-07,cust_000201,1009.66,apparel,3,32.8,card,False,0.04052972686961361,441,low,True,4.15,False
dd83c418-cf22-446b-a562-5ee655044ebd,2026-01-07,cust_000675,247.85,footwear,5,13.3,netbanking,False,0.18266305219588527,388,medium,True,4.11,False
20f27554-f44d-46fa-b879-7522e84e8da6,2026-01-07,cust_000001,1178.01,home,3,27.0,UPI,False,0.22177911500361713,674,low,False,3.93,False
6618de7a-eca0-4170-99c8-6d44c7bb96c4,2026-01-07,cust_000000,1921.52,beauty,3,7.0,UPI,False,0.20590528901850413,122,medium,False,4.88,False
5eb58673-390e-4f5d-8a40-72e89894272b,2026-01-07,cust_001048,770.61,electronics,5,23.8,card,True,,4,low,False,3.89,False
4f78416b-5e6f-4e13-8593-6ce50d6a6408,2026-01-07,cust_000001,936.24,footwear,4,33.9,card,False,0.28238262378995643,388,low,True,,True
96ad04af-00ba-4156-b6a9-7ede18755678,2026-01-07,cust_000000,1339.41,home,3,4.5,card,False,0.20090334920878036,506,medium,False,4.45,False
da4541d2-a0bd-4ffe-a4a6-6e4f4af0f64b,2026-01-07,cust_000256,1220.87,home,1,27.4,card,True,,23,high,False,3.15,False
6dfab86b-4cd4-4c13-b0f3-aabc79c71b94,2026-01-07,cust_000753,279.21,beauty,1,16.2,UPI,True,,14,low,False,4.37,True
04392394-3458-47ad-b569-58c5c6561f2e,2026-01-07,cust_000043,476.47,beauty,4,30.2,card,False,0.08274095225874942,318,medium,False,3.31,True
741c956e-b494-43f2-ae5a-640a56f1c4e5,2026-01-07,cust_000054,680.55,home,1,26.3,card,True,,21,medium,False,3.64,False
700ba7c9-8861-4710-a043-fd79574f3383,2026-01-07,cust_000009,491.48,apparel,4,32.3,card,False,0.40269399345255436,347,medium,True,3.87,True
90c0d353-80b1-4b5e-9183-2b6ab4347492,2026-01-07,cust_000003,2507.09,footwear,6,31.5,card,False,0.25689474019582154,139,high,True,4.73,True
2fffe2af-3d4c-46c9-bfeb-72276344171f,2026-01-07,cust_000343,1399.87,apparel,5,15.3,card,True,,28,low,True,3.54,True
ae4e1743-28ff-470b-b479-3bc85dfae857,2026-01-07,cust_000763,412.89,footwear,5,18.2,card,True,,4,medium,True,4.17,False
1c07ed2c-55c7-46ff-86d3-36b07459ed63,2026-01-07,cust_000000,1266.7,apparel,2,2.0,UPI,False,0.2869139534099994,274,medium,True,3.43,True
27b521d4-a32d-4fa4-8c87-860e0b5f43fe,2026-01-07,cust_000001,936.24,footwear,4,33.9,card,False,0.28238262378995643,388,low,True,,False
2a48a219-5850-432c-8960-0e51ec69e86a,2026-01-07,cust_000343,1399.87,apparel,5,15.3,card,True,,28,low,True,3.54,True
6f651e8e-8f73-4078-8bea-b8c2293c65d7,2026-01-08,cust_000008,772.76,electronics,2,5.0,COD,False,0.3139628632325208,255,high,False,3.04,False
1bf20c5e-41c9-4324-9d24-f3568cf50968,2026-01-08,cust_000005,1980.84,apparel,4,18.6,card,False,0.4560385134886849,45,low,True,3.86,False
287c5a2b-6c83-434a-8c57-90e312ea0fa1,2026-01-08,cust_000004,571.14,apparel,2,35.4,COD,False,0.39180764870228957,311,medium,True,3.69,True
e1844389-25fe-44aa-824d-1fa425042a79,2026-01-08,cust_000000,1629.63,home,6,36.0,COD,False,0.2676383471120526,175,low,False,4.73,True
1116b329-3313-4a23-a192-a8bc6bb99127,2026-01-08,cust_000005,2364.27,electronics,1,19.3,UPI,False,0.4054717066830438,168,low,False,3.53,False
f35d8c24-0710-49c1-ad26-73acd16c3478,2026-01-08,cust_000000,2103.38,beauty,4,44.0,COD,False,0.19285103996984754,468,low,False,3.04,False
3a178d21-94d1-4448-a088-818fe7333748,2026-01-08,cust_000455,1018.7,home,3,25.2,card,True,,5,low,False,3.72,False
15d70301-fe06-43be-93f4-f881405f8dda,2026-01-08,cust_000004,2155.37,apparel,1,9.7,COD,False,0.35111536762090595,481,low,True,3.61,False
f73488a6-2341-431c-b575-a3eb4a305087,2026-01-08,cust_000197,622.93,home,2,9.4,COD,True,,29,medium,False,4.12,True
