order_id,order_date,customer_id,order_amount,category,item_count,discount_pct,payment_method,is_new_customer,customer_prior_return_rate,days_since_signup,delivery_pincode_risk_tier,size_flag,review_score_avg,was_returned
cdfb9a19-c546-496f-83f3-8e2d283de49a,2026-01-02,cust_000065,1104.79,footwear,4,17.3,UPI,True,,25,medium,True,2.75,False
d23257c2-bf2d-42e7-8393-6941e1c06dad,2026-01-02,cust_000010,337.16,apparel,1,10.4,UPI,True,,29,low,True,4.21,False
df5518a0-ce12-4375-80ca-41c037f1e76b,2026-01-02,cust_000001,1933.21,apparel,1,17.0,UPI,False,0.2899318736063663,289,low,True,4.7,False
17e4cb8f-50b9-401e-b495-fac78ca3500c,2026-01-02,cust_000003,612.03,footwear,6,5.1,card,False,0.2595505483598324,279,medium,True,3.81,False
36fc5463-d871-42b8-b679-ff27cd38a5cc,2026-01-02,cust_000009,2044.13,home,3,21.3,UPI,True,,2,medium,False,2.82,True
e129b0ea-3988-4182-94cf-dc3c29ffa7ba,2026-01-02,cust_000004,1529.51,beauty,6,16.9,UPI,True,,3,low,False,4.31,False
3f28583b-576c-49c3-9fc8-14cbfdd91c35,2026-01-02,cust_000042,453.91,beauty,2,7.3,netbanking,True,,22,low,False,3.94,False
34a8ae89-76fd-4c86-bab3-3f4dae7ee466,2026-01-02,cust_000000,741.68,apparel,3,5.7,COD,False,0.24629968409675587,637,low,True,4.34,False
90198b98-3523-4e02-9be6-7794ae19d1ef,2026-01-02,cust_000010,285.05,beauty,3,15.0,card,False,0.1808902673916428,486,low,False,3.48,False
e023e1ea-2bdd-48f3-818c-df1de92a3edd,2026-01-02,cust_000003,612.03,footwear,6,5.1,card,False,0.2595505483598324,279,medium,True,3.81,True
0c93e8a3-bf08-4e93-a42e-2c0bbd57b407,2026-01-02,cust_000000,804.35,home,5,27.4,card,False,0.2866750020872198,248,low,False,3.69,False
c4181419-8abc-4bab-94fc-7dbab7bac77b,2026-01-02,cust_000201,1289.25,home,5,20.0,UPI,True,,22,medium,False,4.83,False
05847d2e-84f6-4035-ae3a-14a9908c3263,2026-01-03,cust_000000,1443.14,electronics,4,50.4,COD,False,0.3093826694698616,165,medium,False,3.56,False
11a6747d-fa4e-4072-bac1-b8ce17a0c78e,2026-01-03,cust_000835,824.85,home,1,13.9,card,True,,25,low,False,4.39,False
b899c75d-3b5a-4c20-b08b-f5a815e80fd6,2026-01-03,cust_000001,602.95,apparel,1,2.4,UPI,False,0.2244443413424541,33,low,True,4.72,False
8bfa87c1-f4d9-4c01-9e72-7b2900117bab,2026-01-03,cust_000009,1202.4,home,4,21.9,card,False,0.5045274376845389,160,low,False,4.36,True
84cb7bf4-5489-4997-8e0a-c57686a3a61b,2026-01-03,cust_000648,3263.85,home,2,10.8,UPI,True,,5,medium,False,3.56,True
a3bebac7-dc6a-4452-94f7-3023bfff9697,2026-01-03,cust_000000,1740.6,apparel,4,9.8,card,False,0.1776658592168886,580,medium,True,4.57,True
786e5dbf-101d-459d-b4e8-297c2b3b2b77,2026-01-03,cust_000097,599.64,footwear,6,11.5,UPI,True,,28,low,True,4.77,True
d37e45d9-4155-4b51-ab18-b55042e70f25,2026-01-03,cust_001900,1239.85,beauty,6,6.2,COD,True,,0,high,False,4.86,True
33bad4e5-f10c-4261-959a-062fa2b3229c,2026-01-03,cust_000018,3503.78,beauty,1,19.4,COD,False,0.2411749109703574,673,medium,False,2.78,False
8ef37213-00f9-40f2-a6fd-c8595ddfee48,2026-01-03,cust_000018,1421.46,home,4,35.0,card,True,,21,low,False,4.07,False
d83af979-6bb4-4499-92e0-a53c0bd8a6ad,2026-01-03,cust_001988,1186.18,electronics,3,26.5,card,True,,15,low,False,4.23,False
a649b911-b152-47c3-be7b-af746eabf1ec,2026-01-03,cust_000200,958.96,home,5,36.1,netbanking,True,,8,low,False,5.0,True
f5f3ed98-47d2-4b38-a599-15f300a99505,2026-01-03,cust_000000,294.27,beauty,3,16.9,card,False,0.25105511713708045,106,high,False,4.55,True
f9f4580a-a33a-44b0-999d-7fca8614cac2,2026-01-03,cust_000003,1177.11,apparel,3,17.5,card,False,0.27519718739374194,126,high,True,4.34,False
5769cc5f-7579-4e31-ac16-db95e6473ac2,2026-01-03,cust_000032,744.26,home,5,22.5,card,True,,27,low,False,3.95,False
51dace83-6d91-4be3-83f3-106a77419315,2026-01-03,cust_000041,557.75,apparel,6,34.9,netbanking,True,,1,medium,True,2.18,True
96111550-57a0-4546-8b9d-520b9df1e80b,2026-01-03,cust_000002,579.94,electronics,6,20.8,UPI,True,,5,high,False,3.47,True
1f43df35-fefd-44f8-8f08-fb665dacd5b1,2026-01-03,cust_000003,883.93,home,2,24.8,COD,False,0.2361234661421756,520,medium,False,5.0,False
5f348bf1-0241-41b2-96b1-1bc67ef2bda0,2026-01-03,cust_000008,1024.46,electronics,1,26.4,card,True,,2,low,False,3.81,True
9f1a830a-7cdd-462f-83e0-1afecd1a17e1,2026-01-03,cust_000002,795.17,apparel,2,36.1,card,False,0.41558987929423563,266,low,True,4.16,True
6045dfa5-5043-47ba-ac42-f8d427fb1aae,2026-01-03,cust_000041,557.75,apparel,6,34.9,netbanking,True,,1,medium,True,2.18,True
c1f389fe-1618-44b1-bf98-ad6278054107,2026-01-03,cust_000101,968.79,home,6,24.6,netbanking,True,,21,medium,False,4.37,False
0eeccd8e-7f8b-4fc9-82c5-f58667bb0846,2026-01-03,cust_000291,1168.11,footwear,2,9.5,UPI,True,,25,medium,True,3.41,False
d0c8d3bd-3e8f-424d-8151-e78b47cfea0b,2026-01-03,cust_000000,1782.14,footwear,3,31.2,card,False,0.2738798864282873,310,low,True,4.3,True
29f3083f-40c2-4614-b499-b98fd17a3921,2026-01-03,cust_000000,1782.14,footwear,3,31.2,card,False,0.2738798864282873,310,low,True,4.3,False
4c8e5b30-548f-4331-adc0-3b6b79635082,2026-01-03,cust_000000,294.27,beauty,3,16.9,card,False,0.25105511713708045,106,high,False,4.55,False
6c24f90e-c381-4276-8213-c32e6057fb92,2026-01-03,cust_000208,1468.07,apparel,3,5.1,UPI,True,,17,medium,True,4.29,False
e6d1a7f9-f81f-496d-b9da-2338969a3314,2026-01-03,cust_000044,1052.9,electronics,4,5.5,card,True,,9,high,False,3.17,False
d5f1e8d5-55f8-4ff2-b4d8-eaa12ec5cbcc,2026-01-04,cust_000001,2282.71,electronics,4,9.1,COD,False,0.2180169668649117,222,low,False,4.55,True
3272dd1a-65bf-4e94-80ba-a46999c8b5c7,2026-01-04,cust_000000,208.34,apparel,3,1.8,COD,False,0.21851677394665478,114,high,True,3.53,True
26311c04-ea41-406e-a3f3-1778ac85576f,2026-01-04,cust_000000,474.21,home,3,20.7,UPI,False,0.20516086707181053,683,low,False,3.02,False
afe92646-32ec-4b2a-b25f-a13bc515077d,2026-01-04,cust_000001,845.25,beauty,3,11.2,UPI,False,0.3592802377224546,631,low,False,4.98,False
b7bbae0a-be24-4d25-a35c-ea2f698cb7fc,2026-01-04,cust_000020,1324.07,footwear,1,36.1,UPI,True,,12,medium,True,3.65,True
d9184b96-13c6-4b1e-be73-e367789da859,2026-01-04,cust_002076,894.03,apparel,1,14.5,UPI,True,,17,low,True,2.93,True
df89ff7f-c57e-4f54-90fc-b5e05b0a9ed4,2026-01-04,cust_001013,887.47,footwear,4,11.6,card,True,,28,medium,True,3.83,True
b4d0e6a0-4a41-4984-8064-da92760fc29f,2026-01-04,cust_000002,357.41,apparel,1,18.6,UPI,False,0.2866493463942027,462,low,True,3.5,True
0282a17c-185d-4256-8da5-ec46f6ded791,2026-01-04,cust_000000,1127.78,beauty,1,26.3,UPI,False,0.15349143648421978,477,high,False,4.79,False
19cbac4a-f7b2-42f1-9d52-b30e4312f077,2026-01-04,cust_000622,1063.9,beauty,3,5.4,COD,True,,9,low,False,3.52,True
cf39db5e-775f-4a23-bb8c-468c7af66d51,2026-01-04,cust_000027,387.1,apparel,2,15.2,UPI,True,,18,low,True,3.98,True
75925d02-b867-478d-a442-4b7cd8ea107b,2026-01-04,cust_000045,3260.47,home,5,11.3,card,True,,12,low,False,4.05,False
b983c181-872e-461e-8729-b5611a458a65,2026-01-04,cust_000019,1286.41,electronics,4,15.6,UPI,True,,8,medium,False,3.99,True
c6df145f-34e4-426b-8c6d-312b2b24c362,2026-01-04,cust_001426,471.14,footwear,4,39.6,COD,True,,6,medium,True,3.26,False
faa76d32-b0e9-4344-8d7b-7815f9c50116,2026-01-04,cust_000115,379.51,beauty,2,13.7,COD,True,,4,low,False,,False
e6bcaccb-8a22-48af-afbf-512fba204865,2026-01-04,cust_000021,4325.68,apparel,2,29.8,UPI,False,0.2202459204125889,558,low,True,3.78,False
2977e821-8338-40bc-8467-858e47c5742e,2026-01-04,cust_000028,1164.13,beauty,3,26.7,card,True,,28,low,False,4.71,True
51e604c1-a4f4-47c6-b0de-3de8c4389822,2026-01-04,cust_000007,1364.14,footwear,5,25.2,card,False,0.07929944516454307,438,low,True,3.91,True
daaeeaac-0112-4fb6-9603-e0945624274b,2026-01-04,cust_000001,933.3,electronics,4,17.0,card,False,0.22680552136831866,76,low,False,3.16,False
d5d036e9-8a45-4d34-96bb-865ed75e0dbe,2026-01-04,cust_000119,1459.4,apparel,3,16.8,UPI,True,,2,medium,True,3.87,True
1d1cb5e3-4b48-4350-901a-e49cf9d78c0a,2026-01-04,cust_000560,714.41,apparel,1,8.1,UPI,True,,17,low,True,3.43,True
a61dcfe8-7fd6-4f49-b263-13fdcf28e976,2026-01-04,cust_000001,571.97,apparel,2,19.7,COD,False,0.185195784957192,316,low,True,3.73,False
317d360f-e4ab-4b74-b73b-d87b94b00b44,2026-01-04,cust_001958,568.45,home,5,22.5,card,True,,0,high,False,3.96,True
77691571-771a-410f-9f7c-1d0a255f693f,2026-01-04,cust_000505,773.88,home,3,4.6,card,True,,15,low,False,3.81,False
a536b072-1aa9-44f7-8041-8216a3fbc30c,2026-01-04,cust_000000,1792.97,home,6,4.6,card,False,0.18793944451059108,530,low,False,2.86,False
96893b86-41de-4d41-9eb9-e25b0847b0ca,2026-01-04,cust_001157,1200.34,apparel,1,18.2,COD,True,,21,low,True,4.87,True
87b7827b-fbb8-4010-8edd-f57e2e21943d,2026-01-04,cust_000006,3185.22,apparel,4,10.5,UPI,True,,15,high,True,3.62,True
3dc4ce04-2b22-4e70-86f2-bb8252ab392c,2026-01-04,cust_000001,459.7,beauty,5,13.8,UPI,False,0.3614807014313251,40,medium,False,3.47,False
a10a3859-e6da-40f9-b920-5542c73db3d2,2026-01-04,cust_000000,1443.26,apparel,2,13.6,card,False,0.11907884346524596,685,low,True,3.36,True
655c3310-79a5-4ee3-a60f-a80865df67cf,2026-01-04,cust_001433,447.55,apparel,3,18.1,card,True,,2,medium,True,3.86,True
2cf7f9f2-ccfd-41ba-b925-18fd45226e22,2026-01-05,cust_000089,1121.27,electronics,5,8.7,COD,True,,28,high,False,2.67,True
2664c0f1-c23b-4a74-ad5b-12c4e6be2a88,2026-01-05,cust_000026,1226.33,home,2,18.0,card,True,,0,medium,False,3.54,False
ef3854a4-05a1-4cbf-abc0-4034d2897206,2026-01-05,cust_000002,602.03,home,3,38.5,card,False,0.3184650060709658,261,medium,False,3.96,False
ca131033-82ee-4d21-8586-f8068d8bd9eb,2026-01-05,cust_000051,1763.82,home,5,11.5,netbanking,True,,13,medium,False,4.55,True
6093851e-0cae-476d-bb12-54e9f695c35d,2026-01-05,cust_000027,2365.32,electronics,1,41.8,UPI,False,0.3161551553103295,140,medium,False,4.07,True
c0378cf4-a3f5-4084-a3a2-8f3311fcaad7,2026-01-05,cust_000225,715.42,apparel,2,21.2,UPI,True,,20,medium,True,3.08,False
c2d8279d-44dd-4b0b-a2ff-74e4e79bbe43,2026-01-05,cust_000001,849.88,home,5,32.5,COD,False,0.28052414896877614,601,low,False,3.65,False
87d71f7f-1fb0-4c73-b49a-cf888006a5e4,2026-01-05,cust_000006,2379.21,beauty,5,32.7,COD,False,0.2901236145427586,161,low,False,4.18,False
ecd6f693-e182-4a3c-a8f8-def74fb3770b,2026-01-05,cust_000005,225.14,electronics,4,6.7,card,False,0.3652510092764425,165,low,False,4.45,False
76da4d9a-181a-4a0e-b154-3c582b27e387,2026-01-05,cust_000009,295.07,electronics,6,8.8,COD,False,0.4399629192726257,577,low,False,4.13,False
deaec77c-96ca-4661-8265-21c74a15b8ab,2026-01-05,cust_000004,2310.51,beauty,5,26.7,netbanking,False,0.3800442955524862,494,low,False,3.1,False
e52d8829-ac69-48c7-81a2-2a08fb2ae3c8,2026-01-05,cust_000138,960.93,electronics,4,22.3,COD,True,,19,low,False,3.7,False
2c72fb48-5103-4821-8481-d94a6c617e13,2026-01-05,cust_000001,1732.91,home,1,23.2,COD,False,0.12598760637274078,579,low,False,3.23,False
2fb540d9-1061-440f-86cb-f77052346a68,2026-01-05,cust_002279,575.37,home,2,15.3,UPI,True,,19,low,False,3.84,False
a6c8bdc4-22fa-4b07-8f55-a4b396496c7e,2026-01-05,cust_000009,225.87,apparel,3,17.5,COD,False,0.5655134555127821,540,high,True,3.46,False
ae32d59d-e325-4a13-8172-039cdec16d9f,2026-01-05,cust_000180,965.08,electronics,1,22.6,COD,True,,5,low,False,3.78,True
b0c97a1b-08f4-4255-ad29-c281e684c6d3,2026-01-05,cust_000696,518.62,beauty,5,16.4,UPI,True,,20,low,False,4.61,False
79090c2c-21dd-4e64-8c51-c3c7de60ba8b,2026-01-05,cust_000246,509.63,footwear,1,20.3,COD,True,,18,medium,True,3.63,True
50ea0424-1f7e-4cbb-a18f-d051f26a7600,2026-01-05,cust_000448,308.83,beauty,5,10.3,card,True,,25,medium,False,4.13,True
b52015aa-16b0-44fd-8d8b-9552045fc4cc,2026-01-05,cust_000919,1413.09,footwear,1,40.3,card,True,,23,medium,True,4.35,True
405a80fb-e77f-4287-b692-e73b6bc5cf64,2026-01-05,cust_000001,626.94,apparel,6,13.2,UPI,False,0.2800142902414249,603,medium,True,3.97,False
a1fe5169-9ee3-4b19-bd13-77181fd0faf9,2026-01-05,cust_000020,843.79,apparel,1,9.8,card,False,0.33870307027283236,660,medium,True,3.59,True
8f7912f9-7124-44a1-97f7-48aab42108eb,2026-01-05,cust_000001,1477.86,footwear,4,24.4,card,False,0.2455704505740096,682,low,True,3.97,False
18760a9a-6bee-47e9-b6f7-e75d94ee1181,2026-01-05,cust_000219,1930.22,beauty,3,13.0,COD,True,,2,medium,False,3.51,True
4dd87d67-d00b-479e-b75c-3029867b37dd,2026-01-05,cust_000072,978.17,apparel,1,4.6,card,True,,9,low,True,4.28,False
bb049d33-47bd-40a7-a83a-dcc88e01cc43,2026-01-06,cust_000012,425.66,apparel,1,31.2,UPI,True,,14,low,True,4.71,True
db31f44a-0bc5-4736-aafa-e974463be772,2026-01-06,cust_000000,2463.38,electronics,5,21.2,card,False,0.2123182574556295,67,medium,False,3.9,False
7c3041b0-eb30-4c20-bc1d-b48b19e3e591,2026-01-06,cust_000001,4226.48,apparel,3,32.4,netbanking,False,0.3094207631114855,422,low,True,4.11,False
e56eb55b-32a5-441e-9866-63c6a322a687,2026-01-06,cust_000002,1853.09,home,3,28.4,UPI,False,0.3367382140478536,558,medium,False,2.71,True
85cdcdad-15a7-4e08-82da-a6dda7d58a0a,2026-01-06,cust_000043,1257.98,apparel,5,12.0,UPI,True,,23,low,True,3.19,False
c1771353-febf-49e6-b36a-fb645cf05165,2026-01-06,cust_000103,944.09,electronics,6,25.0,UPI,True,,19,medium,False,4.88,True
55eded2b-06c8-4943-940e-6130fbb233da,2026-01-06,cust_000174,910.6,apparel,1,41.9,UPI,True,,24,low,True,4.77,True
a24fe6e0-33b7-415e-a2a3-3d20048bb752,2026-01-06,cust_000018,1536.24,beauty,1,19.8,netbanking,False,0.3417945289821223,291,high,False,3.64,False
73cda35a-df18-4dd3-8ca1-5995d1dc6f35,2026-01-06,cust_001754,1074.45,beauty,2,9.9,UPI,True,,8,low,False,4.01,False
b94cf6e7-733e-438a-8cdf-6a21d0c547a3,2026-01-06,cust_000001,387.85,footwear,1,10.2,netbanking,False,0.34185935362797193,545,low,True,5.0,False
591d1f3e-7e2e-4fb5-b4af-c9ea99ad5362,2026-01-06,cust_000062,1637.06,beauty,4,14.6,netbanking,True,,26,medium,False,4.06,False
1981a0ce-3e57-4fa1-b9b5-3243b08b56d5,2026-01-06,cust_000326,400.83,apparel,1,6.4,COD,True,,4,low,True,3.62,False
416cded4-aed6-4397-9487-3927ac2c9510,2026-01-06,cust_001680,441.68,electronics,3,9.8,UPI,True,,19,medium,False,3.98,False
1701b2a0-007b-46a6-ade4-174060a227e4,2026-01-06,cust_000062,1637.06,beauty,4,14.6,netbanking,True,,26,medium,False,4.06,True
eb9b9a58-27c2-4d37-b4e1-742e9695d534,2026-01-06,cust_000258,906.51,footwear,6,9.8,card,True,,16,low,True,3.17,True
ea75d570-a5e8-4198-8ce8-ef56036d6155,2026-01-06,cust_000001,387.85,footwear,1,10.2,netbanking,False,0.34185935362797193,545,low,True,5.0,False
1e066864-b251-407c-b1d4-d244a9f71ca7,2026-01-06,cust_000572,2073.73,apparel,6,8.4,card,True,,11,low,True,3.75,False
e825b0f8-bc62-4504-a840-4f2983a872d4,2026-01-06,cust_000385,1095.16,electronics,6,9.8,netbanking,True,,17,low,False,4.93,False
ce4cdbe4-452a-44c7-b64a-bb99489122af,2026-01-06,cust_000041,3439.47,home,3,8.0,UPI,False,0.4163916504767762,195,high,False,3.85,False
f4db169f-a12d-47fd-95e5-969a6556377b,2026-01-06,cust_000593,444.19,footwear,2,22.8,netbanking,True,,29,low,True,2.5,True
528cb4f7-38b3-48f1-b661-c79977b59aba,2026-01-07,cust_000201,1009.66,apparel,3,32.8,card,False,0.04052972686961361,441,low,True,4.15,False
254c679e-9bcc-433d-9ca3-09aa0e3c7000,2026-01-07,cust_000001,274.02,apparel,3,11.0,UPI,False,0.3055455386372891,125,low,True,4.22,True
04ad26cd-8975-4006-b31c-fd8c44e73489,2026-01-07,cust_000000,1000.48,apparel,6,11.8,card,False,0.17634860358008847,187,low,True,4.53,True
11bf2bd8-260e-4374-96e7-4cc161f0ea68,2026-01-07,cust_000000,1266.7,apparel,2,2.0,UPI,False,0.2869139534099994,274,medium,True,3.43,False
c445b555-3d3f-4c89-8fc4-96a9432b17d3,2026-01-07,cust_000141,267.49,footwear,4,12.5,card,True,,14,low,True,2.29,True
3f5337db-fde9-40db-89c4-a41ed868e21e,2026-01-07,cust_000000,1339.41,home,3,4.5,card,False,0.20090334920878036,506,medium,False,4.45,False
28c68fe1-c6ad-4e62-abc6-e9fde4c5b611,2026-01-07,cust_000256,1220.87,home,1,27.4,card,True,,23,high,False,3.15,False
2b33e563-f4f8-4a48-85df-50fa15ba378b,2026-01-07,cust_000675,247.85,footwear,5,13.3,netbanking,False,0.18266305219588527,388,medium,True,4.11,False
fa89df9b-0339-4217-8efd-53a46af8aac6,2026-01-07,cust_000001,936.24,footwear,4,33.9,card,False,0.28238262378995643,388,low,True,,True
009a0d9e-1a2f-4673-a11a-201f0a626528,2026-01-07,cust_000001,1178.01,home,3,27.0,UPI,False,0.22177911500361713,674,low,False,3.93,False
4ce88729-ada5-436f-861f-af955f8401d9,2026-01-07,cust_001048,770.61,electronics,5,23.8,card,True,,4,low,False,3.89,False
aa41d035-36fe-47f9-a361-707abdc0a3f8,2026-01-07,cust_000000,1921.52,beauty,3,7.0,UPI,False,0.20590528901850413,122,medium,False,4.88,False
38e4da9e-5754-4d43-87cd-83498ae56232,2026-01-07,cust_000001,936.24,footwear,4,33.9,card,False,0.28238262378995643,388,low,True,,False
00b0c77c-0c5b-41e3-98bf-b00749331697,2026-01-07,cust_000009,491.48,apparel,4,32.3,card,False,0.40269399345255436,347,medium,True,3.87,True
559e3dc4-8102-4fe9-aec3-37484e0b8f89,2026-01-07,cust_000763,412.89,footwear,5,18.2,card,True,,4,medium,True,4.17,False
45f4d4ed-45d7-45d7-b2d9-b7abdf1be830,2026-01-07,cust_000043,476.47,beauty,4,30.2,card,False,0.08274095225874942,318,medium,False,3.31,True
7249b752-0187-4e03-a103-d21dea31c65b,2026-01-07,cust_000343,1399.87,apparel,5,15.3,card,True,,28,low,True,3.54,True
d5ebbc79-8d99-4562-a9cf-851ccd0eca69,2026-01-07,cust_000003,2507.09,footwear,6,31.5,card,False,0.25689474019582154,139,high,True,4.73,True
016b3d84-bc6a-4066-a15b-32589374d8c9,2026-01-07,cust_000054,680.55,home,1,26.3,card,True,,21,medium,False,3.64,False
7d284682-32ab-4106-9edc-1f0c188149ed,2026-01-07,cust_000000,1266.7,apparel,2,2.0,UPI,False,0.2869139534099994,274,medium,True,3.43,True
2020cba4-cdc5-42e5-87aa-8171700d1ae9,2026-01-07,cust_000753,279.21,beauty,1,16.2,UPI,True,,14,low,False,4.37,True
6c7a8fa8-a06d-4f15-bb56-ab17fffcdaf9,2026-01-07,cust_000343,1399.87,apparel,5,15.3,card,True,,28,low,True,3.54,True
41a61950-3557-4264-b8dc-be3c27011657,2026-01-08,cust_000455,1018.7,home,3,25.2,card,True,,5,low,False,3.72,False
528a7223-c641-4aae-9170-96ff7c80943f,2026-01-08,cust_000008,772.76,electronics,2,5.0,COD,False,0.3139628632325208,255,high,False,3.04,False
59e8499a-e3e7-4f0d-8bcb-7d12bae020c8,2026-01-08,cust_000005,1980.84,apparel,4,18.6,card,False,0.4560385134886849,45,low,True,3.86,False
b7b81b21-2810-4a7d-8f91-0f128f96a92c,2026-01-08,cust_000004,571.14,apparel,2,35.4,COD,False,0.39180764870228957,311,medium,True,3.69,True
44458a56-2f75-4b6d-b4be-a969a270bd3c,2026-01-08,cust_000000,1629.63,home,6,36.0,COD,False,0.2676383471120526,175,low,False,4.73,True
365f5757-a5c7-4e59-b1bc-3fd95925228d,2026-01-08,cust_000005,2364.27,electronics,1,19.3,UPI,False,0.4054717066830438,168,low,False,3.53,False
1f0a1eab-9314-445a-a9b4-dde28583f404,2026-01-08,cust_000000,2103.38,beauty,4,44.0,COD,False,0.19285103996984754,468,low,False,3.04,False
6735ec7c-a311-4a9e-adea-674336757835,2026-01-08,cust_000004,2155.37,apparel,1,9.7,COD,False,0.35111536762090595,481,low,True,3.61,False
